Var1,Var2,Var3,Var4
377.4,10.0042594,4842.17095,484.356508
377.5,19.2933783,9263.16258,480.788449
377.6,31.5859562,15021.757,476.066296
377.7,38.1604433,18070.1008,473.539222
377.8,16.9672665,8033.35432,481.675448
377.9,0.495901808,242,487.999834
378,1.65601397,807.010323,487.554274
378.1,5.14686368,2500.49859,486.213547
378.2,8.68892506,4212.13279,484.852905
378.3,10.5479829,5106.5511,484.138345
378.4,11.542917,5583.88096,483.755508
378.5,13.0803305,6319.55347,483.164269
378.6,15.5107118,7479.03633,482.229989
378.7,17.4729908,8412.62922,481.475305
378.8,18.8826045,9081.07308,480.932726
378.9,21.5179455,10325.6949,479.919323
379,26.7805743,12794.3189,477.896762
379.1,36.6578676,17365.1705,474.101634
379.2,42.2536237,19941.5734,471.950068
379.3,33.494994,15897.3552,475.310698
379.4,19.4262568,9322.91356,480.711218
379.5,7.85669642,3801.10866,485.152962
379.6,1.70215273,829.079276,487.515968
379.7,0.495922896,242,487.979082
379.8,0.495922932,242,487.979047
379.9,0.495922968,242,487.979012
380,0.495923004,242,487.978977
380.1,0.640860475,312.684713,487.923281
380.2,3.05352005,1485.52982,486.996689
380.3,4.83868245,2353.10291,486.310907
380.4,5.57314693,2708.57244,486.028503
380.5,7.27987293,3533.04271,485.372665
380.6,10.7118376,5183.25626,484.054153
380.7,18.0772871,8690.65851,481.224801
380.8,29.8593237,14216.897,476.6988
380.9,41.1526614,19430.0376,472.359642
381,42.191075,19909.6525,471.957938
381.1,32.4685856,15429.2175,475.688729
381.2,22.8293236,10939.2738,479.388246
381.3,18.4267346,8864.17545,481.077379
381.4,16.3386692,7872.90341,481.877964
381.5,15.3672847,7410.86388,482.249852
381.6,15.3825131,7418.10294,482.242915
381.7,14.4813856,6988.25502,482.58789
381.8,14.443043,6970.09099,482.601588
381.9,18.327752,8814.40839,481.108699
382,22.8703833,10962.0226,479.362869
382.1,27.1128558,12950.5505,477.731988
382.2,33.7103406,16013.0508,475.196399
382.3,41.567357,19621.4554,472.176638
382.4,46.9705359,22079.5424,470.09868
382.5,48.5353537,22787.077,469.494406
382.6,48.536098,22787.2457,469.490681
382.7,48.5065891,22773.7743,469.498574
382.8,48.460001,22752.6016,469.513028
382.9,48.4491227,22747.5303,469.513771
383,49.1796333,23076.3983,469.229796
383.1,50.2626112,23563.55,468.810409
383.2,50.650426,23737.7229,468.657913
383.3,50.6235438,23725.4652,468.664647
383.4,50.6202695,23723.8128,468.662317
383.5,50.6270977,23726.6985,468.656108
383.6,50.6239566,23725.1059,468.653726
383.7,50.6104815,23718.8711,468.655314
383.8,50.58787,23708.5319,468.660411
383.9,50.5620445,23696.7487,468.666744
384,50.5555331,23693.6424,468.665662
384.1,50.5632176,23696.9135,468.659128
384.2,50.5675223,23698.6661,468.653892
384.3,50.5662822,23697.9278,468.650785
384.4,50.5600636,23694.953,468.649589
384.5,50.5493873,23689.9757,468.650107
384.6,50.5347318,23683.2108,468.652153
384.7,50.5166872,23674.9233,468.655501
384.8,48.2324246,22645.0462,469.529159
384.9,20.1876298,9496.85702,480.295936
385,0.49604723,242,487.856771
385.1,0.496047266,242,487.856736
385.2,0.496047302,242,487.856701
385.3,0.496047337,242,487.856666
385.4,0.496047373,242,487.85663
385.5,0.496047409,242,487.856595
385.6,0.496047445,242,487.85656
385.7,0.49604748,242,487.856525
385.8,0.496047516,242,487.85649
385.9,0.496047552,242,487.856455
386,0.496047588,242,487.856419
386.1,0.496047623,242,487.856384
386.2,0.496047659,242,487.856349
386.3,1.52428024,742.72432,487.461436
386.4,3.48593865,1696.22548,486.707982
386.5,5.24911117,2551.01065,486.030614
386.6,6.94930903,3372.72091,485.377306
386.7,9.32641325,4517.58181,484.463921
386.8,13.3200327,6430.38169,482.929569
386.9,20.8911894,10019.5994,480.021033
387,29.4630865,14040.1065,476.72764
387.1,25.4151089,12139.8475,478.280119
387.2,8.79051919,4225.09783,484.662749
387.3,0.496056663,242,487.847494
387.4,0.496056699,242,487.847459
387.5,0.496056735,242,487.847424
387.6,0.496056771,242,487.847388
387.7,0.496056806,242,487.847353
387.8,0.496056842,242,487.847318
387.9,0.496056878,242,487.847283
388,0.496056914,242,487.847248
388.1,0.496056949,242,487.847213
388.2,1.72264438,839.143829,487.376124
388.3,4.25664024,2069.69114,486.402858
388.4,7.36411536,3572.10117,485.209176
388.5,10.9333726,5288.65289,483.837933
388.6,15.0933332,7276.73098,482.239586
388.7,20.1133469,9657.87349,480.310653
388.8,26.2564143,12545.0701,477.950072
388.9,32.4019169,15406.8523,475.588121
389,35.1284835,16669.8053,474.538727
389.1,33.1028528,15732.8367,475.314151
389.2,30.1562961,14367.2958,476.443388
389.3,28.8925346,13779.5915,476.92658
389.4,28.4248151,13561.5809,477.104153
389.5,26.9031209,12850.7425,477.686523
389.6,23.7741379,11383.8122,478.886257
389.7,20.4161302,9802.40128,480.174166
389.8,13.3229845,6424.06894,482.896739
389.9,4.13761556,2005.82104,486.423302
390,0.49608311,242,487.821486
390.1,0.496083146,242,487.821451
390.2,0.496083182,242,487.821416
390.3,0.496083217,242,487.821381
390.4,0.496083253,242,487.821346
390.5,0.496083289,242,487.82131
390.6,2.72205867,1324.12875,486.966422
390.7,8.84352361,4280.00295,484.615369
390.8,19.0644141,9150.43914,480.689559
390.9,33.1155497,15716.8046,475.292074
391,19.3394175,9174.34935,480.58025
391.1,2.02400492,984.953961,487.228611
391.2,0.49608946,242,487.815242
391.3,0.496089496,242,487.815206
391.4,0.496089532,242,487.815171
391.5,2.15023669,1046.76658,487.179885
391.6,5.88468193,2856.66669,485.745573
391.7,11.3084497,5465.83816,483.662237
391.8,18.8279942,9045.21844,480.773664
391.9,27.2435253,13003.3183,477.540468
392,31.2618707,14880.4481,475.995351
392.1,21.2581395,10169.7425,479.834922
392.2,6.07239768,2933.18019,485.665279
392.3,1.17851832,574.446159,487.544272
392.4,4.10365544,1994.4291,486.420832
392.5,8.17895895,3964.13334,484.85548
392.6,11.9450332,5773.10199,483.408595
392.7,16.0645913,7738.43152,481.825692
392.8,22.0114841,10550.7534,479.540736
392.9,29.9276297,14253.5685,476.499096
393,38.3041581,18122.2292,473.280091
393.1,43.6899486,20586.0959,471.209042
393.2,41.3292695,19508.0209,472.112531
393.3,35.950369,17044.882,474.17529
393.4,31.5866685,15028.7616,475.848558
393.5,28.8590356,13762.463,476.893828
393.6,28.8056091,13737.638,476.9123
393.7,30.9988004,14756.6772,476.067996
393.8,34.6961399,16466.7175,474.64589
393.9,38.8738736,18387.2309,473.039033
394,43.8591947,20660.0651,471.121739
394.1,47.3838978,22258.9308,469.76502
394.2,48.4649665,22746.8455,469.346493
394.3,48.5962225,22805.8495,469.292652
394.4,47.5232209,22321.4097,469.701279
394.5,41.9413761,19783.0602,471.841537
394.6,36.5074325,17300.8278,473.925392
394.7,33.790265,16048.7225,474.966293
394.8,48.4809202,22753.2117,469.323017
394.9,48.4662472,22746.432,469.325217
395,48.625912,22818.1124,469.260466
395.1,50.5168693,23668.7097,468.530825
395.2,50.6741116,23739.1419,468.466859
395.3,50.6300657,23719.1819,468.480183
395.4,49.9157291,23396.4205,468.750926
395.5,41.8131837,19727.3665,471.859053
395.6,32.1092536,15269.6884,475.582743
395.7,26.2816873,12557.5003,477.81846
395.8,22.7546936,10903.3891,479.171088
395.9,24.0036127,11485.5364,478.689846
396,37.5910622,17793.5779,473.470083
396.1,50.1310644,23493.9974,468.651614
396.2,46.9932377,22015.442,469.853098
396.3,0.496200297,242,487.706278
396.4,0.496200333,242,487.706243
396.5,0.496200369,242,487.706208
396.6,0.814172032,396.477388,487.58406
396.7,5.60962155,2722.39668,485.74238
396.8,14.8020814,7137.61216,482.211752
396.9,17.1514203,8254.6784,481.308474
397,19.7232986,9465.24257,480.319566
397.1,2.90968138,1416.18701,486.775193
397.2,0.496204805,242,487.701847
397.3,0.496204841,242,487.701812
397.4,0.496204877,242,487.701777
397.5,0.496204912,242,487.701742
397.6,0.496204948,242,487.701707
397.7,0.496204984,242,487.701671
397.8,0.49620502,242,487.701636
397.9,0.496205056,242,487.701601
398,0.496205091,242,487.701566
398.1,0.496205127,242,487.701531
398.2,0.496205163,242,487.701495
398.3,0.496205199,242,487.70146
398.4,0.496205234,242,487.701425
398.5,0.49620527,242,487.70139
398.6,0.528340876,257.660934,487.689014
398.7,1.09633388,534.313146,487.470847
398.8,3.20007068,1557.28697,486.66286
398.9,4.82044989,2342.87927,486.04035
399,6.37985248,3096.8125,485.441142
399.1,9.49182761,4595.82573,484.245581
399.2,14.2503108,6873.52582,482.417483
399.3,20.9515083,10050.983,479.842976
399.4,30.9427469,14724.627,476.004501
399.5,42.4936758,20037.8096,471.566343
399.6,36.5247655,17303.8164,473.855604
399.7,25.0026173,11957.1573,478.277929
399.8,19.0251664,9142.93732,480.57171
399.9,18.4271386,8859.5475,480.800026
400,21.5016108,10311.9437,479.618014
400.1,26.158214,12499.0681,477.82819
400.2,27.6505759,13196.3215,477.253216
400.3,28.1925771,13448.9695,477.043109
400.4,30.3815334,14467.2122,476.200474
400.5,34.7914952,16508.0654,474.50474
400.6,39.6274174,18729.6323,472.645109
400.7,41.365338,19523.2394,471.974878
400.8,43.9689574,20707.7493,470.972064
400.9,47.7020237,22397.7612,469.535319
401,48.586522,22796.42,469.19226
401.1,48.5630016,22785.6559,469.197849
401.2,48.5725777,22789.8032,469.19073
401.3,48.5504957,22779.6871,469.195769
401.4,48.5035687,22758.3764,469.21035
401.5,48.472145,22744.0504,469.21898
401.6,48.6122235,22806.9219,469.16175
401.7,50.2199326,23530.085,468.540888
401.8,50.6920164,23741.9117,468.356032
401.9,50.6588354,23726.8347,468.365183
402,50.6486777,23722.0929,468.365494
402.1,47.1956836,22107.9351,469.687977
402.2,2.44853544,1192.00264,486.869123
402.3,0.496289436,242,487.618681
402.4,0.496289472,242,487.618646
402.5,0.496289507,242,487.618611
402.6,0.496289543,242,487.618575
402.7,0.496289579,242,487.61854
402.8,0.496289615,242,487.618505
402.9,0.496289651,242,487.61847
403,0.496289686,242,487.618435
403.1,0.496289722,242,487.618399
403.2,0.496289758,242,487.618364
403.3,0.496289794,242,487.618329
403.4,0.49628983,242,487.618294
403.5,0.496289865,242,487.618259
403.6,0.496289901,242,487.618224
403.7,0.52257569,254.808719,487.608094
403.8,0.857489836,418.008602,487.479438
403.9,0.789523969,384.894697,487.505478
404,0.496290094,242,487.618035
404.1,0.60632632,295.570135,487.575742
404.2,2.21792927,1079.84785,486.956786
404.3,4.95051068,2405.24254,485.907221
404.4,8.02674618,3890.56491,484.725486
404.5,10.8328406,5239.08653,483.647278
404.6,13.549512,6538.81689,482.603212
404.7,16.4220078,7907.06941,481.499112
404.8,18.4787884,8882.83848,480.708072
404.9,20.0626806,9631.99415,480.098491
405,21.6547875,10383.1296,479.485644
405.1,22.7292548,10888.9125,479.071476
405.2,23.6638747,11328.1541,478.710938
405.3,23.879435,11429.3292,478.626478
405.4,23.705639,11347.6864,478.69153
405.5,23.5152696,11258.2035,478.762959
405.6,25.2180222,12055.1524,478.107375
405.7,33.1225331,15735.3159,475.069976
405.8,33.2013565,15739.9856,475.037358
405.9,0.496313641,242,487.5949
406,0.496313676,242,487.594865
406.1,0.496313712,242,487.59483
406.2,0.496313748,242,487.594795
406.3,0.496313784,242,487.594759
406.4,0.49631382,242,487.594724
406.5,0.496313855,242,487.594689
406.6,0.496313891,242,487.594654
406.7,0.496313927,242,487.594619
406.8,0.500890529,244.230525,487.592826
406.9,0.65420541,318.903265,487.533912
407,1.97309909,960.900158,487.027364
407.1,3.5092217,1706.81418,486.437298
407.2,6.44137074,3125.53213,485.311001
407.3,10.9134946,5277.42007,483.59309
407.4,14.1552776,6827.49614,482.347357
407.5,17.3840126,8363.24657,481.106406
407.6,20.8344246,9995.72133,479.780093
407.7,23.6559572,11323.9376,478.695048
407.8,25.1037969,12002.9798,478.13735
407.9,26.8556345,12822.5316,477.462804
408,28.3240499,13506.9079,476.896977
408.1,33.6528706,15979.4741,474.848514
408.2,38.1550461,18051.5104,473.117134
408.3,41.4657996,19565.2111,471.842984
408.4,43.7343132,20597.4017,470.968856
408.5,45.6271484,21455.6201,470.238841
408.6,46.8048009,21988.0951,469.783347
408.7,47.6511014,22370.048,469.455021
408.8,47.8401408,22455.1531,469.379046
408.9,48.2986261,22661.695,469.199581
409,48.2196475,22625.9359,469.226489
409.1,48.246075,22637.676,469.212923
409.2,48.6824238,22834.098,469.041931
409.3,48.6156354,22803.8507,469.06413
409.4,48.5822549,22788.6486,469.073504
409.5,48.5816865,22788.2253,469.07028
409.6,48.5486512,22773.1781,469.079524
409.7,48.4982765,22750.3198,469.095429
409.8,48.493081,22747.8127,469.093988
409.9,48.6639562,22824.4817,469.024929
410,50.7208474,23749.1016,468.231562
410.1,50.694813,23737.2361,468.237965
410.2,50.6629196,23722.7409,468.246621
410.3,50.6668533,23724.3244,468.24152
410.4,50.673898,23727.304,468.235225
410.5,50.6693833,23725.096,468.233367
410.6,50.6550208,23718.4685,468.235292
410.7,50.6318347,23707.881,468.240607
410.8,50.3339745,23573.629,468.351408
410.9,43.5540742,20457.8016,470.951563
411,0.944310488,460.167979,487.312136
411.1,0.496426476,242,487.484072
411.2,0.496426512,242,487.484037
411.3,0.496426548,242,487.484002
411.4,0.496426584,242,487.483966
411.5,0.496426619,242,487.483931
411.6,0.496426655,242,487.483896
411.7,0.496426691,242,487.483861
411.8,0.496426727,242,487.483826
411.9,0.496426763,242,487.483791
412,0.496426799,242,487.483755
412.1,0.496426834,242,487.48372
412.2,0.49642687,242,487.483685
412.3,0.496426906,242,487.48365
412.4,0.496426942,242,487.483615
412.5,0.496426978,242,487.483579
412.6,0.604988003,294.838198,487.441853
412.7,2.25123696,1095.61827,486.809592
412.8,5.6689633,2752.02965,485.496905
412.9,8.79414023,4258.45728,484.296324
413,13.480765,6502.95914,482.495871
413.1,21.2007727,10163.7117,479.530159
413.2,31.4617079,14960.0175,475.588094
413.3,41.5731112,19609.2263,471.702728
413.4,47.0813464,22108.6532,469.584424
413.5,46.0886845,21659.4676,469.962305
413.6,41.8654929,19742.7258,471.580894
413.7,39.0500431,18457.3563,472.65916
413.8,39.6332192,18723.7993,472.432432
413.9,42.6079137,20080.2065,471.287236
414,46.2059979,21712.226,469.902425
414.1,47.9377069,22493.9933,469.234113
414.2,48.6192114,22800.9026,468.968994
414.3,48.6112108,22797.1325,468.968621
414.4,48.5937209,22789.0892,468.971893
414.5,48.590693,22787.5584,468.969612
414.6,48.5577131,22772.5396,468.978834
414.7,48.5041795,22748.2638,468.995952
414.8,48.5040598,22748.0432,468.992561
414.9,48.6417962,22809.8205,468.936228
415,50.3058338,23557.9017,468.293731
415.1,50.7045843,23736.6936,468.137032
415.2,50.6722558,23722.0065,468.145854
415.3,50.6783738,23724.5696,468.139914
415.4,50.5883212,23683.9344,468.170906
415.5,48.2212478,22613.2131,469.076361
415.6,31.3625398,14885.9581,475.547285
415.7,0.496513418,242,487.398711
415.8,0.496513454,242,487.398675
415.9,0.49651349,242,487.39864
416,0.496513526,242,487.398605
416.1,0.496513562,242,487.39857
416.2,0.496513598,242,487.398535
416.3,0.496513634,242,487.398499
416.4,0.496513669,242,487.398464
416.5,0.496513705,242,487.398429
416.6,0.496513741,242,487.398394
416.7,0.496513777,242,487.398359
416.8,0.496513813,242,487.398324
416.9,0.496513849,242,487.398288
417,0.496513885,242,487.398253
417.1,0.49651392,242,487.398218
417.2,0.496513956,242,487.398183
417.3,0.542518207,264.402318,487.38048
417.4,1.38851341,675.964904,487.05555
417.5,5.00069843,2428.08891,485.668244
417.6,10.32041,4987.49081,483.624932
417.7,22.1178871,10594.5387,479.093552
417.8,30.6642961,14589.7221,475.80986
417.9,35.5550586,16850.3571,473.929461
418,38.7149827,18300.4149,472.713419
418.1,43.6553071,20553.3439,470.813416
418.2,45.5991825,21433.8469,470.063805
418.3,40.1810108,18969.0583,472.141344
418.4,30.915282,14701.7894,475.696864
418.5,17.3120949,8317.36127,480.91878
418.6,0.573066851,279.281625,487.345933
418.7,0.496537286,242,487.375282
418.8,0.496537322,242,487.375247
418.9,0.496537358,242,487.375212
419,0.496537394,242,487.375176
419.1,0.49653743,242,487.375141
419.2,0.605159962,294.856315,487.333391
419.3,2.32551541,1131.25254,486.672671
419.4,7.32223017,3545.88102,484.753591
419.5,19.5627825,9383.29712,480.052266
419.6,34.6289938,16416.5965,474.264921
419.7,18.2377889,8754.91529,480.55727
419.8,0.496543437,242,487.369245
419.9,0.496543473,242,487.369209
420,0.496543509,242,487.369174
420.1,0.531514656,259.030654,487.355709
420.2,1.12010722,545.542774,487.129631
420.3,3.09746973,1506.32656,486.370174
420.4,6.21648918,3014.32724,485.172141
420.5,14.6103962,7038.62312,481.948142
420.6,24.8294496,11867.9012,478.022628
420.7,29.9182548,14237.2677,476.066587
420.8,14.8406247,7144.89031,481.854811
420.9,0.496550419,242,487.362393
421,0.496550454,242,487.362357
421.1,0.521571384,254.186133,487.352713
421.2,1.0098354,491.820169,487.165166
421.3,3.31883,1613.73199,486.278358
421.4,5.95791216,2890.17071,485.264622
421.5,12.4729108,6018.70612,482.76221
421.6,22.518958,10783.3744,478.903288
421.7,27.7397538,13226.9117,476.896721
421.8,18.0142407,8649.02734,480.629697
421.9,0.496557103,242,487.355832
422,0.523514176,255.128655,487.345444
422.1,1.0715672,521.798075,487.134935
422.2,4.06609884,1975.24383,485.984853
422.3,9.78419894,4732.34595,483.788612
422.4,16.5071208,7941.84783,481.206078
422.5,23.9999578,11478.8239,478.327394
422.6,30.3223625,14429.1259,475.897665
422.7,36.9044292,17469.1677,473.36777
422.8,39.2069777,18524.1564,472.480894
422.9,35.2791039,16721.3711,473.986559
423,31.2456582,14858.237,475.533045
423.1,29.3528256,13979.5105,476.257745
423.2,29.2399775,13926.9598,476.299003
423.3,28.4780652,13572.2798,476.589532
423.4,26.9676828,12868.1032,477.167555
423.5,27.0698838,12915.7197,477.126395
423.6,28.6249294,13639.541,476.527284
423.7,35.1262514,16648.6944,474.028517
423.8,43.9529018,20685.2621,470.636282
423.9,48.2485204,22627.739,468.983497
424,46.7729198,21960.079,469.546761
424.1,38.1186207,18023.928,472.867004
424.2,31.781006,15105.1833,475.298171
424.3,28.8474071,13743.5211,476.422525
424.4,30.3188272,14426.527,475.855404
424.5,36.461451,17261.0851,473.49427
424.6,46.9497553,22041.1283,469.463806
424.7,48.6068893,22788.0802,468.82408
424.8,48.5757431,22773.8917,468.832597
424.9,48.5237582,22750.3213,468.849119
425,48.5187494,22747.8994,468.847604
425.1,48.6894503,22824.4458,468.77861
425.2,50.7475406,23749.0767,467.98478
425.3,50.7225639,23737.692,467.990776
425.4,50.6855777,23720.9206,468.001386
425.5,50.6930016,23724.0684,467.994943
425.6,50.700422,23727.2145,467.988501
425.7,50.6966374,23725.3349,467.986362
425.8,50.6823967,23718.7655,467.988238
425.9,50.6592689,23708.21,467.993528
426,50.6305585,23695.1502,468.000964
426.1,50.6261199,23692.9776,467.999081
426.2,50.6362203,23697.3265,467.991614
426.3,50.6401853,23698.9232,467.986503
426.4,50.6386279,23698.043,467.983513
426.5,50.6321134,23694.9393,467.982426
426.6,50.6211621,23689.8455,467.983044
426.7,50.6384438,23697.4105,467.97282
426.8,50.4916025,23629.9001,468.025624
426.9,43.1907838,20334.9169,470.825819
427,39.4155638,18614.8875,472.272576
427.1,39.6806048,18734.4075,472.168003
427.2,47.2293905,22162.1559,469.266268
427.3,53.0271215,24765.6063,467.036596
427.4,52.7235091,24629.3068,467.149657
